Time,NADH,ATP
594.36,0.987182853,1.885893039
594.37,0.987243408,1.885800816
594.38,0.987303433,1.885709478
594.39,0.987362908,1.885619055
594.4,0.987421817,1.885529573
594.41,0.987480141,1.885441063
594.42,0.987537861,1.885353552
594.43,0.987594959,1.885267068
594.44,0.987651417,1.885181639
594.45,0.987707217,1.885097296
594.46,0.98776234,1.885014064
594.47,0.987816768,1.884931974
594.48,0.987870484,1.884851052
594.49,0.987923468,1.884771329
594.5,0.987975702,1.884692831
594.51,0.988027169,1.884615588
594.52,0.988077849,1.884539628
594.53,0.988127725,1.884464979
594.54,0.988176779,1.884391669
594.55,0.988224991,1.884319727
594.56,0.988272345,1.884249181
594.57,0.988318821,1.88418006
594.58,0.988364401,1.884112392
594.59,0.988409068,1.884046205
594.6,0.988452802,1.883981528
594.61,0.988495586,1.883918389
594.62,0.988537402,1.883856816
594.63,0.98857823,1.883796838
594.64,0.988618053,1.883738483
594.65,0.988656853,1.883684562
594.66,0.988694611,1.883633688
594.67,0.988731778,1.88358139
594.68,0.988770581,1.883527694
594.69,0.988810479,1.883472623
594.7,0.988851452,1.883416204
594.71,0.988893481,1.88335846
594.72,0.988936548,1.883299417
594.73,0.988980632,1.8832391
594.74,0.989025716,1.883177533
594.75,0.989071779,1.883114741
594.76,0.989118804,1.883050749
594.77,0.989166771,1.882985581
594.78,0.989215661,1.882919263
594.79,0.989265455,1.88285182
594.8,0.989316134,1.882783275
594.81,0.98936768,1.882713655
594.82,0.989420072,1.882642984
594.83,0.989473292,1.882571286
594.84,0.989527321,1.882498586
594.85,0.98958214,1.88242491
594.86,0.98963773,1.882350282
594.87,0.989694072,1.882274727
594.88,0.989751147,1.88219827
594.89,0.989808935,1.882120935
594.9,0.989867419,1.882042748
594.91,0.989926578,1.881963733
594.92,0.989986395,1.881883915
594.93,0.990046849,1.881803319
594.94,0.990107922,1.881721969
594.95,0.990169594,1.881639892
594.96,0.990231848,1.88155711
594.97,0.990294663,1.881473649
594.98,0.990358021,1.881389535
594.99,0.990421903,1.881304791
595,0.990486289,1.881219443
595.01,0.990551161,1.881133515
595.02,0.9906165,1.881047032
595.03,0.990682286,1.88096002
595.04,0.990748501,1.880872502
595.05,0.990815126,1.880784505
595.06,0.990882141,1.880696051
595.07,0.990949528,1.880607167
595.08,0.991017267,1.880517877
595.09,0.99108534,1.880428206
595.1,0.991153728,1.880338179
595.11,0.991222411,1.880247821
595.12,0.99129137,1.880157156
595.13,0.991360587,1.880066209
595.14,0.991430042,1.879975006
595.15,0.991499717,1.87988357
595.16,0.991569593,1.879791927
595.17,0.991639649,1.879700101
595.18,0.991709869,1.879608118
595.19,0.991780231,1.879516002
595.2,0.991850718,1.879423778
595.21,0.99192131,1.879331471
595.22,0.991991989,1.879239106
595.23,0.992062735,1.879146707
595.24,0.992133529,1.879054299
595.25,0.992204352,1.878961908
595.26,0.992275186,1.878869557
595.27,0.992346011,1.878777272
595.28,0.992416808,1.878685078
595.29,0.992487559,1.878592999
595.3,0.992558243,1.87850106
595.31,0.992628843,1.878409287
595.32,0.992699339,1.878317703
595.33,0.992769712,1.878226334
595.34,0.992839943,1.878135204
595.35,0.992910014,1.878044339
595.36,0.992979904,1.877953762
595.37,0.993049595,1.8778635
595.38,0.993119069,1.877773577
595.39,0.993188306,1.877684017
595.4,0.993257286,1.877594845
595.41,0.993325992,1.877506087
595.42,0.993394404,1.877417767
595.43,0.993462502,1.877329909
595.44,0.993530269,1.87724254
595.45,0.993597684,1.877155683
595.46,0.99366473,1.877069363
595.47,0.993731386,1.876983605
595.48,0.993797635,1.876898434
595.49,0.993863456,1.876813876
595.5,0.993928831,1.876729953
595.51,0.993993741,1.876646693
595.52,0.994058166,1.876564118
595.53,0.994122089,1.876482255
595.54,0.994185489,1.876401127
595.55,0.994248348,1.87632076
595.56,0.994310647,1.876241179
595.57,0.994372366,1.876162408
595.58,0.994433488,1.876084472
595.59,0.994493992,1.876007396
595.6,0.994553859,1.875931205
595.61,0.994613072,1.875855924
595.62,0.99467161,1.875781577
595.63,0.994729454,1.87570819
595.64,0.994786587,1.875635786
595.65,0.994842987,1.875564392
595.66,0.994898638,1.875494031
595.67,0.994953519,1.875424729
595.68,0.995007612,1.87535651
595.69,0.995060897,1.875289399
595.7,0.995113355,1.875223422
595.71,0.995164968,1.875158602
595.72,0.995215717,1.875094965
595.73,0.995265582,1.875032535
595.74,0.995314545,1.874971338
595.75,0.995362586,1.874911398
595.76,0.995409686,1.874852739
595.77,0.995455827,1.874795388
595.78,0.995500989,1.874739368
595.79,0.995545154,1.874684704
595.8,0.995588302,1.874631422
595.81,0.995630414,1.874579546
595.82,0.995671472,1.874529101
595.83,0.995711456,1.874485206
595.84,0.995750347,1.874441075
595.85,0.995795704,1.874395733
595.86,0.995845937,1.874349201
595.87,0.99589756,1.874301501
595.88,0.99595055,1.874252653
595.89,0.996004883,1.87420268
595.9,0.996060533,1.874151602
595.91,0.996117476,1.87409944
595.92,0.996175689,1.874046217
595.93,0.996235146,1.873991952
595.94,0.996295824,1.873936668
595.95,0.996357699,1.873880386
595.96,0.996420744,1.873823127
595.97,0.996484938,1.873764912
595.98,0.996550254,1.873705762
595.99,0.996616669,1.8736457
596,0.996684159,1.873584745
596.01,0.996752698,1.87352292
596.02,0.996822264,1.873460246
596.03,0.996892831,1.873396743
596.04,0.996964374,1.873332434
596.05,0.997036871,1.873267339
596.06,0.997110296,1.87320148
596.07,0.997184625,1.873134878
596.08,0.997259833,1.873067554
596.09,0.997335897,1.87299953
596.1,0.997412792,1.872930827
596.11,0.997490494,1.872861465
596.12,0.997568978,1.872791467
596.13,0.99764822,1.872720854
596.14,0.997728195,1.872649647
596.15,0.99780888,1.872577867
596.16,0.99789025,1.872505536
596.17,0.99797228,1.872432674
596.18,0.998054946,1.872359303
596.19,0.998138225,1.872285445
596.2,0.998222091,1.87221112
596.21,0.99830652,1.87213635
596.22,0.998391489,1.872061156
596.23,0.998476972,1.87198556
596.24,0.998562945,1.871909582
596.25,0.998649383,1.871833245
596.26,0.998736264,1.871756568
596.27,0.998823561,1.871679574
596.28,0.998911252,1.871602284
596.29,0.998999311,1.871524719
596.3,0.999087714,1.8714469
596.31,0.999176437,1.871368849
596.32,0.999265455,1.871290587
596.33,0.999354745,1.871212135
596.34,0.999444281,1.871133514
596.35,0.99953404,1.871054746
596.36,0.999623997,1.870975852
596.37,0.999714128,1.870896853
596.38,0.999804408,1.870817771
596.39,0.999894813,1.870738627
596.4,0.999985319,1.870659442
596.41,1.000075902,1.870580237
596.42,1.000166536,1.870501033
596.43,1.000257199,1.870421853
596.44,1.000347864,1.870342717
596.45,1.000438509,1.870263646
596.46,1.000529108,1.870184662
596.47,1.000619638,1.870105786
596.48,1.000710074,1.870027039
596.49,1.000800391,1.869948443
596.5,1.000890566,1.869870019
596.51,1.000980573,1.869791788
596.52,1.00107039,1.869713771
596.53,1.00115999,1.86963599
596.54,1.001249351,1.869558465
596.55,1.001338447,1.869481219
596.56,1.001427255,1.869404273
596.57,1.001515749,1.869327647
596.58,1.001603906,1.869251363
596.59,1.001691702,1.869175443
596.6,1.001779111,1.869099907
596.61,1.00186611,1.869024777
596.62,1.001952674,1.868950074
596.63,1.002038779,1.868875819
596.64,1.002124401,1.868802034
596.65,1.002209514,1.86872874
596.66,1.002294096,1.868655959
596.67,1.002378121,1.86858371
596.68,1.002461565,1.868512017
596.69,1.002544405,1.8684409
596.7,1.002626614,1.86837038
596.71,1.00270817,1.868300478
596.72,1.002789048,1.868231217
596.73,1.002869223,1.868162616
596.74,1.002948671,1.868094698
596.75,1.003027368,1.868027484
596.76,1.00310529,1.867960994
596.77,1.003182411,1.867895251
596.78,1.003258709,1.867830276
596.79,1.003334157,1.867766089
596.8,1.003408733,1.867702712
596.81,1.003482412,1.867640167
596.82,1.003555169,1.867578474
596.83,1.00362698,1.867517655
596.84,1.003697821,1.867457731
596.85,1.003767667,1.867398724
596.86,1.003836495,1.867340654
596.87,1.003904278,1.867283544
596.88,1.003970995,1.867227413
596.89,1.004036619,1.867172285
596.9,1.004101127,1.867118179
596.91,1.004164494,1.867065117
596.92,1.004226697,1.86701312
596.93,1.00428771,1.86696221
596.94,1.004347509,1.866912408
596.95,1.00440607,1.866863736
596.96,1.004463369,1.866816213
596.97,1.004519381,1.866769863
596.98,1.004574082,1.866724705
596.99,1.004627448,1.866680762
597,1.004679454,1.866637949
597.01,1.004730075,1.86659452
597.02,1.004779947,1.866549868
597.03,1.004840138,1.866504014
597.04,1.004902042,1.86645698
597.05,1.004965629,1.866408786
597.06,1.00503087,1.866359455
597.07,1.005097735,1.866309006
597.08,1.005166194,1.866257462
597.09,1.005236217,1.866204843
597.1,1.005307775,1.866151172
597.11,1.005380839,1.866096469
597.12,1.005455378,1.866040755
597.13,1.005531363,1.865984053
597.14,1.005608764,1.865926382
597.15,1.005687551,1.865867765
597.16,1.005767696,1.865808222
597.17,1.005849168,1.865747775
597.18,1.005931937,1.865686446
597.19,1.006015974,1.865624255
597.2,1.00610125,1.865561223
597.21,1.006187734,1.865497373
597.22,1.006275397,1.865432725
597.23,1.006364209,1.865367301
597.24,1.006454141,1.865301121
597.25,1.006545162,1.865234208
597.26,1.006637244,1.865166582
597.27,1.006730356,1.865098265
597.28,1.006824469,1.865029277
597.29,1.006919554,1.864959641
597.3,1.00701558,1.864889377
597.31,1.007112518,1.864818508
597.32,1.007210338,1.864747053
597.33,1.007309011,1.864675034
597.34,1.007408506,1.864602473
597.35,1.007508795,1.864529391
597.36,1.007609847,1.864455809
597.37,1.007711634,1.864381749
597.38,1.007814124,1.864307231
597.39,1.007917289,1.864232277
597.4,1.008021099,1.864156909
597.41,1.008125524,1.864081146
597.42,1.008230535,1.864005012
597.43,1.008336101,1.863928527
597.44,1.008442194,1.863851712
597.45,1.008548784,1.863774589
597.46,1.00865584,1.863697178
597.47,1.008763334,1.863619502
597.48,1.008871235,1.863541581
597.49,1.008979514,1.863463437
597.5,1.009088141,1.863385091
597.51,1.009197087,1.863306565
597.52,1.009306321,1.863227878
597.53,1.009415815,1.863149054
597.54,1.009525539,1.863070112
597.55,1.009635462,1.862991075
597.56,1.009745556,1.862911964
597.57,1.00985579,1.8628328
597.58,1.009966135,1.862753603
597.59,1.010076561,1.862674397
597.6,1.010187039,1.8625952
597.61,1.010297539,1.862516036
597.62,1.010408031,1.862436926
597.63,1.010518486,1.862357889
597.64,1.010628873,1.862278949
597.65,1.010739164,1.862200126
597.66,1.010849328,1.862121441
597.67,1.010959336,1.862042916
597.68,1.011069159,1.861964571
597.69,1.011178766,1.861886429
597.7,1.011288128,1.86180851
597.71,1.011397215,1.861730837
597.72,1.011505997,1.861653429
597.73,1.011614446,1.861576308
597.74,1.011722531,1.861499496
597.75,1.011830222,1.861423014
597.76,1.011937491,1.861346883
597.77,1.012044306,1.861271124
597.78,1.01215064,1.86119576
597.79,1.012256461,1.86112081
597.8,1.01236174,1.861046296
597.81,1.012466448,1.86097224
597.82,1.012570555,1.860898662
597.83,1.012674031,1.860825585
597.84,1.012776846,1.860753029
597.85,1.012878972,1.860681015
597.86,1.012980378,1.860609565
597.87,1.013081034,1.860538701
597.88,1.013180911,1.860468443
597.89,1.01327998,1.860398813
597.9,1.01337821,1.860329831
597.91,1.013475572,1.86026152
597.92,1.013572036,1.8601939
597.93,1.013667573,1.860126994
597.94,1.013762153,1.860060821
597.95,1.013855746,1.859995403
597.96,1.013948322,1.859930763
597.97,1.014039853,1.85986692
597.98,1.014130307,1.859803896
597.99,1.014219657,1.859741713
598,1.014307871,1.859680391
598.01,1.01439492,1.859619953
598.02,1.014480775,1.859560418
598.03,1.014565406,1.85950181
598.04,1.014648784,1.859444148
598.05,1.014730877,1.859387454
598.06,1.014811658,1.859331749
598.07,1.014891096,1.859277055
598.08,1.014969162,1.859223393
598.09,1.015045825,1.859170785
598.1,1.015121057,1.85911925
598.11,1.015194827,1.859068812
598.12,1.015267106,1.85901949
598.13,1.015337865,1.858971307
598.14,1.015407073,1.858924283
598.15,1.015474701,1.85887844
598.16,1.015540719,1.8588338
598.17,1.015605098,1.858790382
598.18,1.015667808,1.858747564
598.19,1.015728819,1.85870361
598.2,1.015795538,1.858658441
598.21,1.01587203,1.85861208
598.22,1.015950659,1.858564547
598.23,1.016031387,1.858515864
598.24,1.016114178,1.858466052
598.25,1.016198995,1.858415132
598.26,1.0162858,1.858363126
598.27,1.016374555,1.858310054
598.28,1.016465224,1.858255939
598.29,1.016557769,1.858200801
598.3,1.016652153,1.858144661
598.31,1.016748339,1.858087542
598.32,1.016846289,1.858029464
598.33,1.016945966,1.857970448
598.34,1.017047334,1.857910516
598.35,1.017150353,1.857849689
598.36,1.017254988,1.857787989
598.37,1.017361202,1.857725435
598.38,1.017468956,1.857662051
598.39,1.017578213,1.857597857
598.4,1.017688937,1.857532875
598.41,1.017801089,1.857467125
598.42,1.017914634,1.857400628
598.43,1.018029532,1.857333408
598.44,1.018145748,1.857265483
598.45,1.018263244,1.857196877
598.46,1.018381982,1.857127609
598.47,1.018501926,1.857057702
598.48,1.018623037,1.856987176
598.49,1.01874528,1.856916054
598.5,1.018868616,1.856844355
598.51,1.018993008,1.856772102
598.52,1.019118419,1.856699316
598.53,1.019244812,1.856626017
598.54,1.019372149,1.856552228
598.55,1.019500393,1.856477969
598.56,1.019629508,1.856403262
598.57,1.019759454,1.856328128
598.58,1.019890197,1.856252589
598.59,1.020021697,1.856176665
598.6,1.020153918,1.856100378
598.61,1.020286822,1.856023749
598.62,1.020420373,1.8559468
598.63,1.020554532,1.855869551
598.64,1.020689263,1.855792024
598.65,1.020824529,1.855714241
598.66,1.020960292,1.855636222
598.67,1.021096515,1.855557989
598.68,1.02123316,1.855479563
598.69,1.02137019,1.855400965
598.7,1.021507569,1.855322217
598.71,1.021645258,1.85524334
598.72,1.021783221,1.855164355
598.73,1.02192142,1.855085284
598.74,1.022059818,1.855006147
598.75,1.022198378,1.854926967
598.76,1.022337062,1.854847763
598.77,1.022475833,1.854768558
598.78,1.022614654,1.854689373
598.79,1.022753488,1.85461023
598.8,1.022892297,1.854531148
598.81,1.023031044,1.85445215
598.82,1.023169691,1.854373257
598.83,1.023308203,1.854294491
598.84,1.02344654,1.854215871
598.85,1.023584666,1.854137421
598.86,1.023722544,1.85405916
598.87,1.023860137,1.853981111
598.88,1.023997406,1.853903295
598.89,1.024134316,1.853825732
598.9,1.024270828,1.853748445
598.91,1.024406905,1.853671453
598.92,1.02454251,1.85359478
598.93,1.024677606,1.853518445
598.94,1.024812156,1.853442471
598.95,1.024946122,1.853366878
598.96,1.025079467,1.853291688
598.97,1.025212153,1.853216922
598.98,1.025344144,1.853142602
598.99,1.025475402,1.853068748
599,1.025605889,1.852995381
599.01,1.02573557,1.852922524
599.02,1.025864405,1.852850198
599.03,1.025992359,1.852778423
599.04,1.026119393,1.852707221
599.05,1.026245471,1.852636613
599.06,1.026370555,1.852566621
599.07,1.026494608,1.852497266
599.08,1.026617593,1.852428569
599.09,1.026739472,1.852360551
599.1,1.026860208,1.852293233
599.11,1.026979764,1.852226638
599.12,1.027098103,1.852160786
599.13,1.027215187,1.852095698
599.14,1.027330979,1.852031396
599.15,1.027445441,1.851967901
599.16,1.027558537,1.851905234
599.17,1.02767023,1.851843417
599.18,1.027780481,1.85178247
599.19,1.027889254,1.851722416
599.2,1.027996511,1.851663275
599.21,1.028102216,1.851605068
599.22,1.02820633,1.851547818
599.23,1.028308817,1.851491545
599.24,1.028409639,1.85143627
599.25,1.028508759,1.851382015
599.26,1.02860614,1.851328801
599.27,1.028701744,1.851276649
599.28,1.028795535,1.851225581
599.29,1.028887474,1.851175618
599.3,1.028977526,1.85112678
599.31,1.029065651,1.851079091
599.32,1.029151814,1.851032569
599.33,1.029235976,1.850987238
599.34,1.029318101,1.850943118
599.35,1.029398152,1.85090124
599.36,1.02947609,1.850865199
599.37,1.029551879,1.850828135
599.38,1.02963242,1.850790067
599.39,1.029716087,1.850751013
599.4,1.02980205,1.85071099
599.41,1.029890267,1.850670016
599.42,1.0299807,1.850628109
599.43,1.030073307,1.850585286
599.44,1.030168048,1.850541566
599.45,1.030264883,1.850496965
599.46,1.030363771,1.850451502
599.47,1.030464673,1.850405195
599.48,1.030567548,1.850358061
599.49,1.030672355,1.850310117
599.5,1.030779055,1.850261382
599.51,1.030887606,1.850211874
599.52,1.03099797,1.850161609
599.53,1.031110104,1.850110606
599.54,1.03122397,1.850058883
599.55,1.031339526,1.850006457
599.56,1.031456733,1.849953346
599.57,1.03157555,1.849899568
599.58,1.031695936,1.84984514
599.59,1.031817852,1.84979008
599.6,1.031941257,1.849734406
599.61,1.032066111,1.849678136
599.62,1.032192374,1.849621287
599.63,1.032320004,1.849563877
599.64,1.032448963,1.849505924
599.65,1.032579209,1.849447445
599.66,1.032710702,1.849388459
599.67,1.032843403,1.849328983
599.68,1.032977269,1.849269034
599.69,1.033112263,1.849208631
599.7,1.033248342,1.849147791
599.71,1.033385466,1.849086531
599.72,1.033523597,1.849024871
599.73,1.033662692,1.848962827
599.74,1.033802712,1.848900417
599.75,1.033943616,1.848837658
599.76,1.034085364,1.848774569
599.77,1.034227916,1.848711168
599.78,1.034371232,1.848647471
599.79,1.034515271,1.848583498
599.8,1.034659992,1.848519264
599.81,1.034805356,1.848454789
599.82,1.034951322,1.84839009
599.83,1.03509785,1.848325184
599.84,1.0352449,1.84826009
599.85,1.035392431,1.848194825
599.86,1.035540403,1.848129406
599.87,1.035688775,1.848063853
599.88,1.035837508,1.847998181
599.89,1.03598656,1.84793241
599.9,1.036135893,1.847866556
599.91,1.036285464,1.847800638
599.92,1.036435235,1.847734672
599.93,1.036585165,1.847668678
599.94,1.036735212,1.847602673
599.95,1.036885338,1.847536674
599.96,1.037035502,1.847470699
599.97,1.037185663,1.847404766
599.98,1.037335781,1.847338892
599.99,1.037485816,1.847273096
600,1.037635728,1.847207394
600.01,1.037785476,1.847141806
600.02,1.037935019,1.847076348
600.03,1.038084319,1.847011038
600.04,1.038233333,1.846945894
600.05,1.038382022,1.846880934
600.06,1.038530346,1.846816175
600.07,1.038678265,1.846751635
600.08,1.038825737,1.846687333
600.09,1.038972723,1.846623284
600.1,1.039119182,1.846559509
600.11,1.039265074,1.846496023
600.12,1.039410359,1.846432845
600.13,1.039554997,1.846369992
600.14,1.039698946,1.846307483
600.15,1.039842168,1.846245334
600.16,1.03998462,1.846183564
600.17,1.040126264,1.846122191
600.18,1.040267059,1.846061232
600.19,1.040406964,1.846000705
600.2,1.040545939,1.845940627
600.21,1.040683944,1.845881017
600.22,1.040820939,1.845821892
600.23,1.040956883,1.845763269
600.24,1.041091736,1.845705167
600.25,1.041225458,1.845647603
600.26,1.041358008,1.845590596
600.27,1.041489345,1.845534162
600.28,1.041619431,1.845478319
600.29,1.041748224,1.845423086
600.3,1.041875684,1.845368479
600.31,1.04200177,1.845314517
600.32,1.042126443,1.845261218
600.33,1.042249662,1.845208598
600.34,1.042371387,1.845156676
600.35,1.042491577,1.84510547
600.36,1.042610193,1.845054997
600.37,1.042727193,1.845005275
600.38,1.042842538,1.844956322
600.39,1.042956187,1.844908156
600.4,1.0430681,1.844860793
600.41,1.043178236,1.844814252
600.42,1.043286555,1.844768551
600.43,1.043393018,1.844723708
600.44,1.043497583,1.844679739
600.45,1.043600211,1.844636664
600.46,1.04370086,1.844594499
600.47,1.043799491,1.844553262
600.48,1.043896064,1.844512971
600.49,1.043990537,1.844473644
600.5,1.044082871,1.844435298
600.51,1.044173026,1.844397952
600.52,1.04426096,1.844361622
600.53,1.044346635,1.844338268
600.54,1.044430009,1.844323676
600.55,1.044506385,1.844308678
600.56,1.044570029,1.844293281
600.57,1.044635468,1.844277492
600.58,1.04470267,1.84426132
600.59,1.044771605,1.84424477
600.6,1.04484224,1.844227849
600.61,1.044914544,1.844210566
600.62,1.044988487,1.844192926
600.63,1.045064038,1.844174937
600.64,1.045141164,1.844156607
600.65,1.045219836,1.844137941
600.66,1.045300021,1.844118948
600.67,1.045381689,1.844099635
600.68,1.045464808,1.844080008
600.69,1.045549347,1.844060074
600.7,1.045635275,1.844039841
600.71,1.045722561,1.844019316
600.72,1.045811174,1.843998505
600.73,1.045901082,1.843977417
600.74,1.045992254,1.843956057
600.75,1.046084659,1.843934434
600.76,1.046178267,1.843912554
600.77,1.046273044,1.843890424
600.78,1.046368962,1.843868052
600.79,1.046465987,1.843845444
600.8,1.04656409,1.843822607
600.81,1.046663238,1.843799549
600.82,1.046763402,1.843776277
600.83,1.046864548,1.843752798
600.84,1.046966648,1.843729119
600.85,1.047069668,1.843705247
600.86,1.047173578,1.843681188
600.87,1.047278347,1.843656952
600.88,1.047383944,1.843632543
600.89,1.047490337,1.84360797
600.9,1.047597495,1.843583239
600.91,1.047705388,1.843558358
600.92,1.047813983,1.843533333
600.93,1.04792325,1.843508173
600.94,1.048033157,1.843482883
600.95,1.048143673,1.843457471
600.96,1.048254768,1.843431944
600.97,1.04836641,1.843406309
600.98,1.048478567,1.843380573
600.99,1.048591209,1.843354744
601,1.048704304,1.843328828
601.01,1.048817821,1.843302833
601.02,1.04893173,1.843276765
601.03,1.049045998,1.843250632
601.04,1.049160594,1.843224441
601.05,1.049275489,1.843198198
601.06,1.049390649,1.843171911
601.07,1.049506044,1.843145588
601.08,1.049621643,1.843119235
601.09,1.049737415,1.843092858
601.1,1.049853329,1.843066466
601.11,1.049969352,1.843040066
601.12,1.050085455,1.843013664
601.13,1.050201605,1.842987268
601.14,1.050317773,1.842960884
601.15,1.050433926,1.84293452
601.16,1.050550033,1.842908183
601.17,1.050666063,1.84288188
601.18,1.050781985,1.842855618
601.19,1.050897768,1.842829404
601.2,1.051013381,1.842803245
601.21,1.051128792,1.842777149
601.22,1.05124397,1.842751122
601.23,1.051358885,1.842725171
601.24,1.051473504,1.842699304
601.25,1.051587797,1.842673528
601.26,1.051701732,1.84264785
601.27,1.051815279,1.842622276
601.28,1.051928405,1.842596814
601.29,1.052041081,1.842571472
601.3,1.052153274,1.842546255
601.31,1.052264954,1.842521172
601.32,1.052376089,1.842496229
601.33,1.052486648,1.842471434
601.34,1.0525966,1.842446793
601.35,1.052705915,1.842422314
601.36,1.052814559,1.842398003
601.37,1.052922503,1.842373868
601.38,1.053029715,1.842349916
601.39,1.053136165,1.842326154
601.4,1.05324182,1.842302589
601.41,1.053346649,1.842279229
601.42,1.053450623,1.842256079
601.43,1.053553708,1.842233148
601.44,1.053655875,1.842210442
601.45,1.053757091,1.842187969
601.46,1.053857326,1.842165735
601.47,1.053956549,1.842143748
601.48,1.054054728,1.842122015
601.49,1.054151832,1.842100543
601.5,1.05424783,1.842079338
601.51,1.054342691,1.842058409
601.52,1.054436384,1.842037762
601.53,1.054528877,1.842017404
601.54,1.054620139,1.841997342
601.55,1.054710139,1.841977584
601.56,1.054798846,1.841958137
601.57,1.054886229,1.841939007
601.58,1.054972256,1.841920202
601.59,1.055056896,1.841901728
601.6,1.055140119,1.841883594
601.61,1.055221892,1.841865805
601.62,1.055302185,1.84184837
601.63,1.055380967,1.841831294
601.64,1.055458206,1.841814586
601.65,1.055533871,1.841798252
601.66,1.055607931,1.8417823
601.67,1.055680354,1.841766736
601.68,1.055751111,1.841751568
601.69,1.055820169,1.841736803
601.7,1.055887497,1.841722471
601.71,1.055953064,1.841722471
601.72,1.056016838,1.841722471
601.73,1.056081636,1.841722471
601.74,1.056149144,1.841722471
601.75,1.05621852,1.841722471
601.76,1.056289732,1.841722471
601.77,1.056362747,1.841722471
601.78,1.056437534,1.841722471
601.79,1.056514058,1.841722471
601.8,1.056592288,1.841722471
601.81,1.05667219,1.841722471
601.82,1.056753732,1.841722471
601.83,1.056836881,1.841722471
601.84,1.056921605,1.841722471
601.85,1.05700787,1.841722471
601.86,1.057095645,1.841722471
601.87,1.057184895,1.841722471
601.88,1.05727559,1.841722471
601.89,1.057367695,1.841722471
601.9,1.057461179,1.841722471
601.91,1.057556008,1.841722471
601.92,1.05765215,1.841722471
601.93,1.057749572,1.841722471
601.94,1.057848241,1.841722471
601.95,1.057948125,1.841722471
601.96,1.058049191,1.841722471
601.97,1.058151406,1.841722471
601.98,1.058254737,1.841722471
601.99,1.058359153,1.841722471
602,1.058464619,1.841722471
602.01,1.058571104,1.841722471
602.02,1.058678575,1.841722471
602.03,1.058786999,1.841722471
602.04,1.058896343,1.841722471
602.05,1.059006574,1.841722471
602.06,1.059117661,1.841722471
602.07,1.059229569,1.841722471
602.08,1.059342267,1.841722471
602.09,1.059455722,1.841722471
602.1,1.0595699,1.841722471
602.11,1.05968477,1.841722471
602.12,1.059800299,1.841722471
602.13,1.059916454,1.841722471
602.14,1.060033201,1.841722471
602.15,1.06015051,1.841722471
602.16,1.060268346,1.841722471
602.17,1.060386677,1.841722471
602.18,1.06050547,1.841722471
602.19,1.060624693,1.841722471
602.2,1.060744313,1.841722471
602.21,1.060864297,1.841722471
602.22,1.060984613,1.841722471
602.23,1.061105227,1.841722471
602.24,1.061226108,1.841722471
602.25,1.061347222,1.841722471
602.26,1.061468537,1.841722471
602.27,1.061590019,1.841722471
602.28,1.061711637,1.841722471
602.29,1.061833357,1.841722471
602.3,1.061955148,1.841722471
602.31,1.062076975,1.841722471
602.32,1.062198807,1.841722471
602.33,1.062320611,1.841722471
602.34,1.062442353,1.841722471
602.35,1.062564002,1.841722471
602.36,1.062685525,1.841722471
602.37,1.062806888,1.841722471
602.38,1.062928059,1.841722471
602.39,1.063049006,1.841722471
602.4,1.063169696,1.841722471
602.41,1.063290096,1.841722471
602.42,1.063410173,1.841722471
602.43,1.063529895,1.841722471
602.44,1.063649228,1.841722471
602.45,1.063768141,1.841722471
602.46,1.063886601,1.841722471
602.47,1.064004574,1.841722471
602.48,1.064122028,1.841722471
602.49,1.06423893,1.841722471
602.5,1.064355249,1.841722471
602.51,1.06447095,1.841722471
602.52,1.064586001,1.841722471
602.53,1.06470037,1.841722471
602.54,1.064814024,1.841722471
602.55,1.06492693,1.841722471
602.56,1.065039056,1.841722471
602.57,1.065150368,1.841722471
602.58,1.065260834,1.841722471
602.59,1.065370421,1.841722471
602.6,1.065479097,1.841722471
602.61,1.065586829,1.841722471
602.62,1.065693583,1.841722471
602.63,1.065799329,1.841722471
602.64,1.065904032,1.841722471
602.65,1.06600766,1.841722471
602.66,1.06611018,1.841722471
602.67,1.066211561,1.841722471
602.68,1.066311767,1.841722471
602.69,1.066410769,1.841722471
602.7,1.066508531,1.841722471
602.71,1.066605023,1.841722471
602.72,1.06670021,1.841722471
602.73,1.066794061,1.841722471
602.74,1.066886542,1.841722471
602.75,1.066977622,1.841722471
602.76,1.067067266,1.841722471
602.77,1.067155444,1.841722471
602.78,1.067242121,1.841722471
602.79,1.067327265,1.841722471
602.8,1.067410843,1.841722471
602.81,1.067492823,1.841722471
602.82,1.067573172,1.841722471
602.83,1.067651858,1.841722471
602.84,1.067728847,1.841722471
602.85,1.067804106,1.841722471
602.86,1.067877604,1.841722471
602.87,1.067949308,1.841722471
602.88,1.068019184,1.841722471
602.89,1.0680872,1.841722471
602.9,1.068153727,1.841722471
602.91,1.068226273,1.841722471
602.92,1.068300883,1.841722471
602.93,1.068377521,1.841722471
602.94,1.068456152,1.841722471
602.95,1.068536739,1.841722471
602.96,1.068619248,1.841722471
602.97,1.068703642,1.841722471
602.98,1.068789886,1.841722471
602.99,1.068877943,1.841722471
603,1.068967779,1.841722471
603.01,1.069059357,1.841722471
603.02,1.069152642,1.841722471
603.03,1.069247597,1.841722471
603.04,1.069344188,1.841722471
603.05,1.069442377,1.841722471
603.06,1.069542131,1.841722471
603.07,1.069643412,1.841722471
603.08,1.069746185,1.841722471
603.09,1.069850415,1.841722471
603.1,1.069956065,1.841722471
