t,x,y,z,u,v,w
2024/7/2 2:33,1556.405571,-4740.812477,4598.122774,5.303604944,4.654891802,3.003837862
2024/7/2 2:37,2757.051163,-3464.467197,5142.190444,4.640673151,5.916031174,1.50249887
2024/7/2 2:41,3756.884496,-1935.758107,5310.640657,3.640497784,6.745227827,-0.107117792
2024/7/2 2:45,4483.311885,-266.1626212,5091.497001,2.37622679,7.083059871,-1.707724933
2024/7/2 2:49,4883.669323,1422.792658,4500.985011,0.939820472,6.905666533,-3.182984855
2024/7/2 2:53,4928.985128,3008.307865,3582.310624,-0.564425605,6.226371104,-4.425728181
2024/7/2 2:57,4616.069768,4375.183454,2402.533759,-2.027208615,5.09484802,-5.345542718
2024/7/2 3:01,3967.786775,5424.203719,1047.711078,-3.3420869,3.593844888,-5.875565986
2024/7/2 3:05,3031.393599,6079.398243,-383.4128533,-4.413494496,1.833098934,-5.977580365
2024/7/2 3:09,1875.061717,6293.577093,-1786.659761,-5.163802654,-0.058767651,-5.644829144
2024/7/2 3:13,582.8332485,6051.72069,-3060.089845,-5.539227073,-1.944049871,-4.902555457
2024/7/2 3:17,-751.6000728,5371.895498,-4111.442942,-5.513539079,-3.686432281,-3.805587874
2024/7/2 3:21,-2031.718239,4303.725539,-4864.740689,-5.08945329,-5.16081981,-2.433864553
2024/7/2 3:25,-3165.06979,2924.643256,-5265.602114,-4.297884966,-6.261839096,-0.886345853
2024/7/2 3:29,-4069.780024,1334.29902,-5284.995113,-3.195510948,-6.910723729,0.72590893
2024/7/2 3:33,-4680.282485,-352.4758286,-4921.248748,-1.860795249,-7.060420734,2.287226959
2024/7/2 3:37,-4951.964288,-2013.698322,-4200.239489,-0.388967541,-6.698782351,3.684989689
2024/7/2 3:41,-4864.474184,-3528.825479,-3173.736763,1.114152569,-5.850014941,4.817323283
2024/7/2 3:45,-4423.414766,-4787.424355,-1915.920205,2.539375694,-4.573812754,5.600539129
2024/7/2 3:49,-3660.211439,-5697.33216,-518.1982144,3.782056268,-2.96193897,5.975763963
2024/7/2 3:53,-2630.040314,-6191.66032,917.4086904,4.750255019,-1.131951046,5.914113098
2024/7/2 3:57,-1407.866569,-6233.962088,2285.838835,5.372104434,0.781645551,5.419349733
2024/7/2 4:01,-82.89548236,-5821.076741,3486.883912,5.601633679,2.637827389,4.527921573
2024/7/2 4:05,1248.134273,-4983.339696,4432.724751,5.422379545,4.300328442,3.305847033
2024/7/2 4:09,2488.165403,-3782.17736,5054.401075,4.848072348,5.647894456,1.843228531
2024/7/2 4:13,3546.936574,-2305.437705,5306.787891,3.921214615,6.58289177,0.247337171
2024/7/2 4:17,4347.524142,-660.8648726,5171.777414,2.709734363,7.038114864,-1.365351258
2024/7/2 4:21,4831.857847,1031.789317,4659.473641,1.301837624,6.981223852,-2.877602102
2024/7/2 4:25,4964.853909,2649.420864,3807.395109,-0.20023058,6.416794819,-4.179526988
2024/7/2 4:29,4736.951972,4074.462989,2677.764134,-1.687279228,5.386165085,-5.176409187
2024/7/2 4:33,4164.840069,5203.434192,1352.995754,-3.051118407,3.964679215,-5.795752396
2024/7/2 4:37,3290.256258,5954.506745,-70.32450381,-4.192503127,2.256362041,-5.992738253
2024/7/2 4:41,2176.912953,6273.501715,-1488.551311,-5.028720609,0.386096676,-5.753708835
2024/7/2 4:45,905.764209,6137.772196,-2798.607926,-5.499670456,-1.509892311,-5.096993229
2024/7/2 4:49,-430.9716014,5557.707609,-3905.51801,-5.572128332,-3.294259926,-4.071284158
2024/7/2 4:53,-1736.556979,4575.771527,-4729.247959,-5.241793279,-4.838680112,-2.751553793
2024/7/2 4:57,-2916.685414,3263.23828,-5210.337697,-4.533010971,-6.03273051,-1.233203868
2024/7/2 5:01,-3886.134102,1714.997642,-5314.002767,-3.496648866,-6.791098674,0.374724463
2024/7/2 5:05,-4574.72774,42.83457923,-5032.530283,-2.206529741,-7.059069751,1.956940595
2024/7/2 5:09,-4932.288589,-1632.393105,-4385.867563,-0.754574667,-6.8162175,3.399507609
2024/7/2 5:13,-4932.29398,-3189.242427,-3420.372128,0.75507174,-6.078231133,4.597563014
2024/7/2 5:17,-4573.99728,-4514.368612,-2205.720786,2.213014594,-4.896664801,5.46286392
2024/7/2 5:21,-3882.753305,-5510.847384,-830.0761115,3.512486807,-3.356097895,5.930654133
2024/7/2 5:25,-2908.412333,-6105.486805,606.2421552,4.557473723,-1.568569825,5.965147899
2024/7/2 5:29,-1721.792513,-6254.479168,1998.16907,5.270461474,0.334682147,5.56292499
2024/7/2 5:33,-409.4509298,-5946.798097,3243.779937,5.598663879,2.213513351,4.753402568
2024/7/2 5:37,932.7861746,-5205.033243,4251.943727,5.518137989,3.929772727,3.596500283
2024/7/2 5:41,2206.998761,-4083.606541,4949.095933,5.035395277,5.358029687,2.177672763
2024/7/2 5:45,3320.401502,-2664.581547,5284.577972,4.186353283,6.394726804,0.60109792
2024/7/2 5:49,4192.065077,-1051.52827,5234.203,3.033257775,6.965181388,-1.018132419
2024/7/2 5:53,4758.723984,638.0457445,4801.906275,1.660173728,7.028622704,-2.562158957
2024/7/2 5:57,4979.30757,2281.223436,4019.394655,0.166875239,6.58096311,-3.918784209
2024/7/2 6:01,4837.88662,3758.553967,2943.830933,-1.338115634,5.655048496,-4.989344986
2024/7/2 6:05,4344.853589,4962.720134,1653.698779,-2.74531947,4.318564772,-5.69593185
2024/7/2 6:09,3536.192671,5806.380773,243.085919,-3.952276956,2.669302437,-5.987272708
2024/7/2 6:13,2470.84718,6228.581804,-1185.238599,-4.871371936,0.827944004,-5.842768369
2024/7/2 6:17,1226.330829,6199.157606,-2527.407588,-5.436391893,-1.071251296,-5.273864511
2024/7/2 6:21,-107.0098812,5720.794719,-3686.056083,-5.607240368,-2.890504932,-4.322912279
2024/7/2 6:25,-1432.621493,4828.638641,-4577.359413,-5.372523733,-4.498753784,-3.05961604
2024/7/2 6:29,-2654.710333,3587.546885,-5136.967123,-4.749836946,-5.780871391,-1.575520107
